AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4232.307692,4218.846154,4220.769231,4124.487179,4211.538461,4187.564102,4217.051282,4218.461538,4235.25641,4231.282051,4217.307692,4208.974359,4206.410256,4122.692307
4216.410256,4204.230769,4202.692308,4103.205128,4196.410256,4166.923077,4186.410256,4191.153846,4211.410256,4198.333333,4191.025641,4190.25641,4188.076923,4121.794872
4212.435897,4203.076923,4193.333333,4094.358974,4189.230769,4160.769231,4173.846154,4179.358974,4207.820513,4188.333333,4183.461538,4185.25641,4183.589743,4122.051282
4234.230769,4223.333333,4217.820513,4111.794872,4214.74359,4188.589743,4203.846154,4199.102564,4225.51282,4213.205128,4206.923077,4210.25641,4204.615385,4121.923077
4242.948718,4232.948718,4232.692308,4119.230769,4233.333333,4202.051282,4215.641026,4209.230769,4228.717949,4225,4221.153846,4221.794872,4214.230769,4119.871795
4219.358974,4208.589744,4207.435897,4092.051282,4209.230769,4173.717949,4181.025641,4186.153846,4215.769231,4206.025641,4202.692308,4200.25641,4194.871795,4120
4217.564103,4205.641026,4203.076923,4085,4208.846154,4171.025641,4180.128205,4186.666667,4226.410256,4216.923077,4205.384615,4202.435897,4200.25641,4122.820513
4238.461538,4231.923077,4226.923077,4107.435897,4241.153846,4198.205128,4210.769231,4217.051282,4249.102564,4254.871795,4233.974359,4225.641026,4225.25641,4123.205128
4219.615385,4216.538461,4207.051282,4090.51282,4218.589744,4176.282051,4181.923077,4198.589743,4234.102564,4237.179487,4215.51282,4200.641026,4206.282051,4121.538461
4200.897436,4195.769231,4187.564102,4066.282051,4186.666667,4147.179487,4152.051282,4165.641025,4213.589744,4211.025641,4194.74359,4179.871795,4187.307692,4122.820513
4225.51282,4215,4214.358974,4083.205128,4209.615385,4167.435897,4181.794872,4183.589743,4226.794872,4237.564103,4221.538461,4204.871795,4211.410256,4123.589743
4224.74359,4206.666667,4212.948718,4082.435897,4207.948718,4168.589743,4183.589743,4192.051282,4231.282051,4243.076923,4223.461538,4204.487179,4209.74359,4122.564102
4197.564102,4177.307692,4184.871795,4060,4175.769231,4143.461538,4155.128205,4172.179487,4218.076923,4217.435897,4201.025641,4186.282051,4183.076923,4122.564102
4213.205128,4194.358974,4205.641026,4075.25641,4191.153846,4159.102564,4176.153846,4192.307692,4229.871795,4232.820513,4221.410256,4207.564103,4199.487179,4122.179487
4232.820513,4214.487179,4229.358974,4096.282051,4211.923077,4181.282051,4202.435897,4212.564103,4241.153846,4248.333333,4236.153846,4222.307692,4215.51282,4121.025641
4231.025641,4215.51282,4224.230769,4097.564102,4209.871795,4183.974359,4207.692308,4209.487179,4239.487179,4240.384615,4224.74359,4217.179487,4206.666667,4123.717948
4229.871795,4215.897436,4218.205128,4094.615384,4210.641026,4183.333333,4205.897436,4213.076923,4241.410256,4237.820513,4218.846154,4216.153846,4202.564103,4122.692307
4208.589744,4196.794872,4200.384615,4076.923077,4193.076923,4161.025641,4177.179487,4191.538461,4222.564103,4207.051282,4194.871795,4192.820513,4186.025641,4118.717948
4198.974359,4195.769231,4197.051282,4073.461538,4183.589743,4149.102564,4162.692307,4174.102564,4210.128205,4188.076923,4185,4184.102564,4181.666667,4120.25641
4223.333333,4219.74359,4220.769231,4097.307692,4205.897436,4165,4182.179487,4196.025641,4229.615385,4220.641026,4212.307692,4210.641026,4205.641026,4122.820513
4223.974359,4213.589744,4221.923077,4100.641025,4206.282051,4164.74359,4182.820513,4196.538461,4228.076923,4225.769231,4215.641026,4212.435897,4202.948718,4122.692307
4193.589743,4191.666667,4197.179487,4076.923077,4183.974359,4149.358974,4163.974359,4168.076923,4204.74359,4191.153846,4187.435897,4184.358974,4175.641026,4124.743589
4190.51282,4201.153846,4195.384615,4071.923077,4193.205128,4153.717949,4166.282051,4170.51282,4210,4192.820513,4186.410256,4178.076923,4179.102564,4125.769231
4207.948718,4217.051282,4205.128205,4082.179487,4211.794872,4164.358974,4176.794872,4180.897436,4220.384615,4214.74359,4202.435897,4190.25641,4192.948718,4122.948718
4199.230769,4206.282051,4189.871795,4071.282051,4197.051282,4158.974359,4171.025641,4164.102564,4207.179487,4204.615385,4192.564102,4184.358974,4182.564102,4123.461538
4185.897436,4192.435897,4177.179487,4052.179487,4182.692308,4156.923077,4168.333333,4163.205128,4206.153846,4199.358974,4180.384615,4176.025641,4178.846154,4124.102564
4196.538461,4193.333333,4184.230769,4051.153846,4195.769231,4173.589743,4186.538461,4187.820513,4224.871795,4218.461538,4191.025641,4184.487179,4191.153846,4123.076923
4209.871795,4200.769231,4193.589743,4061.282051,4204.871795,4177.307692,4196.282051,4197.564102,4230.641026,4228.076923,4209.487179,4193.205128,4198.846154,4124.871795
4197.435897,4194.230769,4186.282051,4052.820512,4180.769231,4147.820513,4167.820513,4176.410256,4212.435897,4211.025641,4206.153846,4176.923077,4188.846154,4124.358974
4192.435897,4192.307692,4187.051282,4044.102564,4168.205128,4137.564102,4159.102564,4175,4207.307692,4205.897436,4204.615385,4170.384615,4184.358974,4123.589743
4219.102564,4209.74359,4208.846154,4055.384615,4196.282051,4164.74359,4192.564102,4204.615385,4226.025641,4226.025641,4224.871795,4197.051282,4202.051282,4125.51282
4234.74359,4216.410256,4218.717949,4060.128205,4213.076923,4174.487179,4205.128205,4208.333333,4227.435897,4224.615385,4228.846154,4212.051282,4207.564103,4124.487179
4221.923077,4204.487179,4206.153846,4044.743589,4190.128205,4156.282051,4180.384615,4185.897436,4207.692308,4196.538461,4204.487179,4199.871795,4188.717949,4120.51282
4204.358974,4193.974359,4187.564102,4028.461538,4168.974359,4146.153846,4161.538461,4171.025641,4197.692308,4172.564102,4179.487179,4184.102564,4169.358974,4121.923077
4221.410256,4212.564103,4202.820513,4048.846153,4193.974359,4162.435897,4178.974359,4184.615384,4212.179487,4191.153846,4194.358974,4203.205128,4185.897436,4127.051282
4239.871795,4227.307692,4218.461538,4065.641025,4214.102564,4171.666667,4190.769231,4198.205128,4223.974359,4219.871795,4213.076923,4220.641026,4204.487179,4126.282051
4217.051282,4212.307692,4196.153846,4042.435897,4198.974359,4169.487179,4184.871795,4186.153846,4211.282051,4207.692308,4196.153846,4197.179487,4186.282051,4122.307692
4205.641026,4214.871795,4189.871795,4037.179487,4200,4177.820513,4187.948718,4180.769231,4205.897436,4204.74359,4193.589743,4187.435897,4178.846154,4122.564102
4209.358974,4218.589744,4191.410256,4045,4200.128205,4162.307692,4165.897436,4174.358974,4210.25641,4217.564103,4200.51282,4191.282051,4184.487179,4124.871795
4187.179487,4192.435897,4164.615384,4026.666666,4175.128205,4130.641025,4129.358974,4151.794872,4196.923077,4201.410256,4184.74359,4169.102564,4170.51282,4124.487179
4179.487179,4186.794872,4160.769231,4022.564102,4175.897436,4139.102564,4145.128205,4150.51282,4190.769231,4191.410256,4187.435897,4161.538461,4168.076923,4125.128205
4218.974359,4223.205128,4207.435897,4064.102564,4207.948718,4173.076923,4193.333333,4188.076923,4216.538461,4230.384615,4231.153846,4201.538461,4205.641026,4123.846154
4247.051282,4245.897436,4239.230769,4095.641025,4221.410256,4184.230769,4208.205128,4214.230769,4234.358974,4264.102564,4262.948718,4232.051282,4232.564103,4122.564102
4235.897436,4231.923077,4230.897436,4089.743589,4209.871795,4176.410256,4198.461538,4202.948718,4222.948718,4246.282051,4254.487179,4221.410256,4220.51282,4125.897436
4210.128205,4201.538461,4207.435897,4070.51282,4185.897436,4157.948718,4175.769231,4179.230769,4203.205128,4206.282051,4219.871795,4192.564102,4192.564102,4126.538461
4192.179487,4183.589743,4188.333333,4061.025641,4167.564102,4148.076923,4156.923077,4166.410256,4190.384615,4179.871795,4188.076923,4174.74359,4173.846154,4123.846154
4216.923077,4209.230769,4207.564103,4092.051282,4193.974359,4172.564102,4187.435897,4190.641026,4203.846154,4199.871795,4208.974359,4200.641026,4196.538461,4125
4246.282051,4233.717949,4230.641026,4131.153846,4220.897436,4187.948718,4217.307692,4215.641026,4222.307692,4231.538461,4239.487179,4229.102564,4223.333333,4126.794872
4219.871795,4207.692308,4199.358974,4127.820513,4196.153846,4165.51282,4189.487179,4196.923077,4208.205128,4211.794872,4210.897436,4202.307692,4199.74359,4124.615384
4186.153846,4184.358974,4166.923077,4124.743589,4176.923077,4150.641025,4158.846154,4172.051282,4191.794872,4183.076923,4184.74359,4169.74359,4171.410256,4125.769231
4200.641026,4204.102564,4186.794872,4159.358974,4199.102564,4163.205128,4170.25641,4178.076923,4202.820513,4194.487179,4212.179487,4186.025641,4187.179487,4129.487179
4225,4222.051282,4211.794872,4192.307692,4211.923077,4173.076923,4182.820513,4195,4214.871795,4218.461538,4234.487179,4211.923077,4207.051282,4126.923077
4215.51282,4207.307692,4199.102564,4191.794872,4193.461538,4162.307692,4166.153846,4187.564102,4206.153846,4210.25641,4220.25641,4202.948718,4194.615384,4123.974359
4210.25641,4205.641026,4193.461538,4200.384615,4193.333333,4163.846154,4168.846154,4186.794872,4205.51282,4203.717949,4224.102564,4199.615384,4194.358974,4124.743589
4214.871795,4212.564103,4198.333333,4211.794872,4199.871795,4172.820513,4182.435897,4196.794872,4211.666667,4209.74359,4231.025641,4209.74359,4201.666667,4124.871795
4209.358974,4205.51282,4192.307692,4203.205128,4186.025641,4167.692307,4172.692308,4189.615384,4205.25641,4206.794872,4218.205128,4208.076923,4191.923077,4124.743589
4228.205128,4222.820513,4209.871795,4217.692308,4197.435897,4175.25641,4184.487179,4199.615384,4214.615385,4225.641026,4236.666667,4224.358974,4206.410256,4124.230769
4240,4232.179487,4217.307692,4225.641026,4205.51282,4182.051282,4197.948718,4205.897436,4218.717949,4226.666667,4242.435897,4227.948718,4214.230769,4122.435897
4220.897436,4209.487179,4195,4201.153846,4185.25641,4172.179487,4183.461538,4186.025641,4201.923077,4199.615384,4221.410256,4202.820513,4195,4124.102564
4216.282051,4204.230769,4195.128205,4192.948718,4178.974359,4166.666666,4177.307692,4176.794872,4197.179487,4200.769231,4232.692308,4198.461538,4196.025641,4127.307692
4215,4207.435897,4196.538461,4191.410256,4177.564102,4161.153846,4175.25641,4172.948718,4193.076923,4194.871795,4231.794872,4192.179487,4195.51282,4124.743589
4222.051282,4215,4201.794872,4193.846154,4184.358974,4169.615384,4183.076923,4185.128205,4196.666667,4189.487179,4219.230769,4191.410256,4195,4123.846154
4246.282051,4239.102564,4230.128205,4210.641026,4209.615385,4186.794872,4206.282051,4210.897436,4214.615385,4216.794872,4240.897436,4217.820513,4218.589744,4125.384615
4225.51282,4223.205128,4210.769231,4189.358974,4195.769231,4163.974359,4184.871795,4186.410256,4199.358974,4206.025641,4227.692308,4200.897436,4203.461538,4124.230769
4175.769231,4175.51282,4155.51282,4139.487179,4152.564102,4128.205128,4136.282051,4140.128205,4167.948718,4156.153846,4177.820513,4153.205128,4157.051282,4125.384615
4197.435897,4195.897436,4178.846154,4154.871795,4174.230769,4153.461538,4162.820513,4174.102564,4193.461538,4183.974359,4205,4183.717949,4182.820513,4127.307692
4234.487179,4233.589744,4221.153846,4186.410256,4210.384615,4183.205128,4200.641026,4212.051282,4221.025641,4233.974359,4250.897436,4225.769231,4219.358974,4126.282051
4203.333333,4204.230769,4190.25641,4153.717949,4187.307692,4158.205128,4163.717949,4171.025641,4190.769231,4202.307692,4221.025641,4191.538461,4184.74359,4124.102564
4181.282051,4181.025641,4167.307692,4130.51282,4169.871795,4143.589743,4140.897436,4149.871795,4176.794872,4175.897436,4199.871795,4172.051282,4166.025641,4123.076923
4195.25641,4191.282051,4181.025641,4140.769231,4176.923077,4154.102564,4158.846154,4170,4192.948718,4193.205128,4215.769231,4191.666667,4187.692308,4124.871795
4210.128205,4201.538461,4193.974359,4144.74359,4186.538461,4165.384615,4177.692308,4188.589743,4204.102564,4211.282051,4230.641026,4208.333333,4204.358974,4129.358974
4230.897436,4217.051282,4215.384615,4150.897436,4201.410256,4180.897436,4199.102564,4210.51282,4217.692308,4231.025641,4252.820513,4231.538461,4219.358974,4128.846154
4242.435897,4226.153846,4227.820513,4151.923077,4200.25641,4176.538461,4199.358974,4216.666667,4223.076923,4237.435897,4263.589744,4242.435897,4225,4122.692307
4222.307692,4204.358974,4207.435897,4126.538461,4174.615384,4147.051282,4165,4186.666667,4202.435897,4208.461538,4240.641026,4215.384615,4200.769231,4123.333333
4199.487179,4184.102564,4188.846154,4102.948718,4157.692307,4134.615384,4144.358974,4153.589743,4175.897436,4174.74359,4219.102564,4188.076923,4176.025641,4126.923077
4219.102564,4203.846154,4207.948718,4118.333333,4171.282051,4157.307692,4171.282051,4171.025641,4185.641026,4187.948718,4231.410256,4205.384615,4193.589743,4124.615384
4235,4214.230769,4219.871795,4126.538461,4179.74359,4162.051282,4184.230769,4190.769231,4201.282051,4205,4233.589744,4218.589744,4206.923077,4121.153846
4182.051282,4168.974359,4168.589743,4078.333333,4140.641025,4121.153846,4132.307692,4139.487179,4163.461538,4151.282051,4179.74359,4164.615384,4153.076923,4122.820513
4158.205128,4154.230769,4143.717949,4061.538461,4126.410256,4113.461538,4115.128205,4116.153846,4143.974359,4119.230769,4154.487179,4136.282051,4129.487179,4125.51282
4237.948718,4229.230769,4220,4133.846154,4199.487179,4178.717949,4196.025641,4195.897436,4201.923077,4201.282051,4227.051282,4211.153846,4209.871795,4127.820513
4277.051282,4262.435897,4260.128205,4169.871795,4238.461538,4206.794872,4231.666667,4235.512821,4232.948718,4256.923077,4275.897436,4250.25641,4252.307692,4127.820513
4208.076923,4199.230769,4194.487179,4113.846154,4185.128205,4151.282051,4160.51282,4172.948718,4188.076923,4194.871795,4218.461538,4184.871795,4190,4122.948718
4180.51282,4175.769231,4165.25641,4092.564102,4161.025641,4128.333333,4133.717948,4148.717949,4170.25641,4156.794872,4182.564102,4159.358974,4164.74359,4123.717948
4223.846154,4214.102564,4210.128205,4133.461538,4192.948718,4158.589743,4179.487179,4183.974359,4195.769231,4199.102564,4225.897436,4205.128205,4206.153846,4129.615384
4235.384615,4224.358974,4228.589744,4147.820513,4201.923077,4164.871795,4190.128205,4193.461538,4201.538461,4223.333333,4256.410256,4221.794872,4215.51282,4128.205128
4207.307692,4198.333333,4200.769231,4125.128205,4176.025641,4146.153846,4160.769231,4176.282051,4189.615384,4198.717949,4229.871795,4196.282051,4188.076923,4125.25641
4187.948718,4180.25641,4175.51282,4105.128205,4150.769231,4133.846154,4145.51282,4160.769231,4176.025641,4168.846154,4192.179487,4174.358974,4170.25641,4126.025641
4182.051282,4177.948718,4168.589743,4097.435897,4144.102564,4127.179487,4144.487179,4157.435897,4167.820513,4157.179487,4181.410256,4167.179487,4163.846154,4123.076923
4189.74359,4190.51282,4177.435897,4105.128205,4154.74359,4132.564102,4147.948718,4166.538461,4173.717949,4164.74359,4193.717949,4178.846154,4168.717949,4120.25641
4206.538461,4211.282051,4194.102564,4127.564102,4169.102564,4153.333333,4163.205128,4178.076923,4184.102564,4183.974359,4210.25641,4200.641026,4187.692308,4122.948718
4224.230769,4229.487179,4213.846154,4152.051282,4190.384615,4170.25641,4186.794872,4195.641026,4195.641026,4209.487179,4228.333333,4219.102564,4209.358974,4125.641025
4224.230769,4229.615385,4215.897436,4153.076923,4201.153846,4165.384615,4186.410256,4197.051282,4197.948718,4215.641026,4231.538461,4219.487179,4206.666667,4126.025641
4202.948718,4211.025641,4194.102564,4133.974359,4181.666667,4148.717949,4162.435897,4168.974359,4183.333333,4192.179487,4207.564103,4198.717949,4180.51282,4125.897436
4193.205128,4202.820513,4184.615384,4129.871795,4167.820513,4147.179487,4154.871795,4157.564102,4172.692308,4177.820513,4183.461538,4184.102564,4168.205128,4126.666666
4183.717949,4194.230769,4179.102564,4127.820513,4159.871795,4139.871795,4146.153846,4156.794872,4166.282051,4166.282051,4166.153846,4171.923077,4160.897436,4128.717948
4172.564102,4185.25641,4170.384615,4124.487179,4151.666666,4125.769231,4136.666666,4147.435897,4159.358974,4153.846154,4162.820513,4167.051282,4155.128205,4127.820513
4200.384615,4212.307692,4194.74359,4152.948718,4169.74359,4143.846154,4163.589743,4167.179487,4173.846154,4177.051282,4192.179487,4193.846154,4181.153846,4125.51282
4234.74359,4243.974359,4226.025641,4182.564102,4191.923077,4166.923077,4185.51282,4191.025641,4189.102564,4202.179487,4219.102564,4217.179487,4204.358974,4127.692307
4225.25641,4233.461538,4215.897436,4177.051282,4186.410256,4162.307692,4171.794872,4175,4176.538461,4184.871795,4215,4207.051282,4189.74359,4130.128205
4207.692308,4210.897436,4195.25641,4170.128205,4173.076923,4151.410256,4162.692307,4162.051282,4166.282051,4167.564102,4204.358974,4198.205128,4176.538461,4128.461538
4199.487179,4198.846154,4184.871795,4170,4162.179487,4138.974359,4158.333333,4163.717949,4167.564102,4168.076923,4190,4188.974359,4173.717949,4125.897436
4174.487179,4183.589743,4159.871795,4154.358974,4147.051282,4123.076923,4137.307692,4142.564102,4153.333333,4148.846154,4165.384615,4156.666666,4153.205128,4127.179487
4193.461538,4207.307692,4172.948718,4173.205128,4170.897436,4150.25641,4156.538461,4156.666666,4163.076923,4164.615384,4187.307692,4168.461538,4170.25641,4128.589743
4246.153846,4252.564103,4222.948718,4221.794872,4216.282051,4193.205128,4209.487179,4210.128205,4204.230769,4225.25641,4240.769231,4217.692308,4219.871795,4128.589743
4230.384615,4239.102564,4216.153846,4218.205128,4208.846154,4181.025641,4203.333333,4208.974359,4203.974359,4229.102564,4237.948718,4210,4210.897436,4129.358974
4171.410256,4188.846154,4161.794872,4173.461538,4159.230769,4138.589743,4146.794872,4155.51282,4162.435897,4170.641026,4180.769231,4159.230769,4160.128205,4128.717948
4159.74359,4175.897436,4147.051282,4162.179487,4140,4125.51282,4129.230769,4135,4148.717949,4142.179487,4152.948718,4143.461538,4144.615384,4128.461538
4189.871795,4198.076923,4176.666667,4188.333333,4162.307692,4143.333333,4156.153846,4159.871795,4166.538461,4165.128205,4181.025641,4171.410256,4166.025641,4128.461538
4194.871795,4200.128205,4184.358974,4192.051282,4165.769231,4150.769231,4158.717949,4158.717949,4160,4165.641025,4186.538461,4180.641026,4168.333333,4125.51282
4184.358974,4190.641026,4176.153846,4177.179487,4151.153846,4143.461538,4147.820513,4145.25641,4149.102564,4147.435897,4169.487179,4167.692307,4160.384615,4126.794872
4198.076923,4204.102564,4190.384615,4187.564102,4160.641025,4148.333333,4165.25641,4168.717949,4171.538461,4166.666666,4194.358974,4180.384615,4180,4130.51282
4219.358974,4227.307692,4214.230769,4208.205128,4182.051282,4162.435897,4182.307692,4195.641026,4190.128205,4202.307692,4234.871795,4210.897436,4206.538461,4127.692307
4204.102564,4213.461538,4201.410256,4192.179487,4172.564102,4155.641025,4166.666666,4178.333333,4170.51282,4192.051282,4220.384615,4198.974359,4191.923077,4124.102564
4189.102564,4194.487179,4187.179487,4177.820513,4167.692307,4149.358974,4160.769231,4167.820513,4166.025641,4180.128205,4204.102564,4179.74359,4176.153846,4126.282051
4201.794872,4201.025641,4201.410256,4192.179487,4182.435897,4160.128205,4172.179487,4187.692308,4185.769231,4204.102564,4226.153846,4193.974359,4191.794872,4125.769231
4182.179487,4181.794872,4184.74359,4173.333333,4163.205128,4146.923077,4153.846154,4170.384615,4172.051282,4190,4209.615385,4174.358974,4179.74359,4125
4166.410256,4167.564102,4166.666666,4151.538461,4150.769231,4137.948718,4144.871795,4152.307692,4156.410256,4166.794872,4184.487179,4152.179487,4161.923077,4130.897436
4206.282051,4202.435897,4197.307692,4177.820513,4182.820513,4162.948718,4177.692308,4184.615384,4177.948718,4198.461538,4213.974359,4189.358974,4190.25641,4131.923077
4228.333333,4220.384615,4217.179487,4189.871795,4191.923077,4176.923077,4194.102564,4205.25641,4190.641026,4218.717949,4232.179487,4210.128205,4207.051282,4126.794872
4196.410256,4192.564102,4190.128205,4159.74359,4160.25641,4160.897436,4169.230769,4178.076923,4168.333333,4185.384615,4200.769231,4178.589743,4179.487179,4126.538461
4169.487179,4172.820513,4164.230769,4139.230769,4145.25641,4141.666666,4143.205128,4153.461538,4147.435897,4154.102564,4176.025641,4161.794872,4156.923077,4128.717948
4178.333333,4181.538461,4174.74359,4148.333333,4153.205128,4135.641025,4141.153846,4161.153846,4150.51282,4160.25641,4188.717949,4178.589743,4165.384615,4129.102564
4202.179487,4200.384615,4203.333333,4169.615384,4166.153846,4146.410256,4159.615384,4181.666667,4168.717949,4186.923077,4211.538461,4199.74359,4187.948718,4127.820513
4216.025641,4212.179487,4213.589744,4185.25641,4180.641026,4161.923077,4179.74359,4195.25641,4181.410256,4204.230769,4222.179487,4208.461538,4198.846154,4125.128205
4204.871795,4202.948718,4193.205128,4180.51282,4182.564102,4161.282051,4179.74359,4186.666667,4173.461538,4193.333333,4208.333333,4192.051282,4184.871795,4123.974359
4177.179487,4182.051282,4165.384615,4162.820513,4170.25641,4149.615384,4161.666666,4163.205128,4155.128205,4168.205128,4175.641026,4161.794872,4161.923077,4126.538461
4173.076923,4185.25641,4167.051282,4165.51282,4173.589743,4153.717949,4164.74359,4164.871795,4155.769231,4170.641026,4171.410256,4160.128205,4163.333333,4128.717948
4189.615384,4202.051282,4183.205128,4181.538461,4188.717949,4169.74359,4185.769231,4184.358974,4171.282051,4189.871795,4191.666667,4176.025641,4176.666667,4127.948718
4177.948718,4188.461538,4166.153846,4171.923077,4172.051282,4154.871795,4162.051282,4162.179487,4156.923077,4171.923077,4179.487179,4163.974359,4163.333333,4126.923077
4160.128205,4167.307692,4147.051282,4158.717949,4150.25641,4131.025641,4133.205128,4137.692307,4138.205128,4143.846154,4158.589743,4152.820513,4149.487179,4127.435897
4182.179487,4183.589743,4175.128205,4175.384615,4165.769231,4147.692307,4163.461538,4169.74359,4156.282051,4163.076923,4177.179487,4175.897436,4166.410256,4129.615384
4205.384615,4203.974359,4202.564103,4191.410256,4181.153846,4163.076923,4185.641026,4190.25641,4172.948718,4192.307692,4197.307692,4192.435897,4181.923077,4132.820513
4188.846154,4190.128205,4188.717949,4179.358974,4164.487179,4145.51282,4157.948718,4162.179487,4161.666666,4179.358974,4183.076923,4179.102564,4168.974359,4131.666666
4180.641026,4183.717949,4181.153846,4177.948718,4159.487179,4144.871795,4158.333333,4163.333333,4160.769231,4168.717949,4180.128205,4176.538461,4164.615384,4128.333333
4184.74359,4184.102564,4182.307692,4183.333333,4161.923077,4151.923077,4173.846154,4181.025641,4163.974359,4174.487179,4185.25641,4178.717949,4171.025641,4130.25641
4171.794872,4168.333333,4173.205128,4175.25641,4145.25641,4139.230769,4155,4163.974359,4152.820513,4166.923077,4172.179487,4164.102564,4163.076923,4133.076923
4178.717949,4175.384615,4185.51282,4186.153846,4152.179487,4143.205128,4154.487179,4167.692307,4162.051282,4173.717949,4180,4172.051282,4169.230769,4130
4204.102564,4198.076923,4206.666667,4210,4176.282051,4164.871795,4186.923077,4197.820513,4181.410256,4196.025641,4201.153846,4195.641026,4190.25641,4126.282051
4200.25641,4188.589743,4197.435897,4208.846154,4171.538461,4165,4195.51282,4197.692308,4176.923077,4196.538461,4190.897436,4188.589743,4187.307692,4128.589743
4178.589743,4164.871795,4173.846154,4194.102564,4152.564102,4148.205128,4171.666667,4170.897436,4162.307692,4174.615384,4169.615384,4166.153846,4166.153846,4130.128205
4166.538461,4158.589743,4159.615384,4186.282051,4141.282051,4127.564102,4145,4146.153846,4147.051282,4150.769231,4158.589743,4157.435897,4150.25641,4127.820513
4156.666666,4151.538461,4148.461538,4181.794872,4132.179487,4114.615384,4132.435897,4138.205128,4137.051282,4134.230769,4142.820513,4151.153846,4139.615384,4128.717948
4178.846154,4168.076923,4169.871795,4213.846154,4151.538461,4140.897436,4161.538461,4171.666667,4161.025641,4160.641025,4161.282051,4170.25641,4161.153846,4129.102564
4214.358974,4199.230769,4205.128205,4262.948718,4183.974359,4171.282051,4193.717949,4203.076923,4188.717949,4201.410256,4201.282051,4203.076923,4194.230769,4124.871795
4192.307692,4181.282051,4184.230769,4257.948718,4166.923077,4152.692307,4168.589743,4173.461538,4167.435897,4180.897436,4186.666667,4184.487179,4176.666667,4124.358974
4160.641025,4150.25641,4151.923077,4241.282051,4139.74359,4132.051282,4141.538461,4146.923077,4148.076923,4148.205128,4156.666666,4153.076923,4152.692307,4128.461538
4186.538461,4172.435897,4181.923077,4280.769231,4163.076923,4154.102564,4166.410256,4178.589743,4173.717949,4174.102564,4183.589743,4179.871795,4179.102564,4128.589743
4199.871795,4189.358974,4199.74359,4306.153846,4180.384615,4165.641025,4177.820513,4188.717949,4182.051282,4186.794872,4202.948718,4196.410256,4187.179487,4126.025641
4157.820513,4152.435897,4149.74359,4271.410256,4153.205128,4143.205128,4146.666666,4148.974359,4153.846154,4144.74359,4167.179487,4152.948718,4147.564102,4125.769231
4144.487179,4141.666666,4132.948718,4260.128205,4143.076923,4136.538461,4141.666666,4148.333333,4152.820513,4137.051282,4153.717949,4137.820513,4140.128205,4127.051282
4166.025641,4167.307692,4164.230769,4282.435898,4158.333333,4139.615384,4151.794872,4172.179487,4168.717949,4162.692307,4177.307692,4161.153846,4161.794872,4129.615384
4170.897436,4171.666667,4168.974359,4282.820513,4163.076923,4138.846154,4149.871795,4163.974359,4163.461538,4158.461538,4186.923077,4167.435897,4162.307692,4130
4168.846154,4164.230769,4157.692307,4267.435898,4162.307692,4145.384615,4157.435897,4165.51282,4162.820513,4156.538461,4185,4165.769231,4158.205128,4129.615384
4164.102564,4156.794872,4154.102564,4251.025641,4151.538461,4142.179487,4157.435897,4174.358974,4170.51282,4165.769231,4177.948718,4162.820513,4159.230769,4129.102564
4156.923077,4148.205128,4152.051282,4241.153846,4136.538461,4129.102564,4145.769231,4159.230769,4161.794872,4154.487179,4168.589743,4155.769231,4157.948718,4125.25641
4183.589743,4170.641026,4178.076923,4262.564103,4157.179487,4145.25641,4166.410256,4168.461538,4166.025641,4163.974359,4192.948718,4176.923077,4180.897436,4126.025641
4211.025641,4198.205128,4203.205128,4277.435898,4179.230769,4164.102564,4186.025641,4187.692308,4179.487179,4186.025641,4216.282051,4199.358974,4197.435897,4128.974359
4185.25641,4176.282051,4175.25641,4244.74359,4152.820513,4145.25641,4160,4164.615384,4165.384615,4157.820513,4181.410256,4172.179487,4166.923077,4127.051282
4181.538461,4174.102564,4171.153846,4240,4146.666666,4149.74359,4162.179487,4164.615384,4162.307692,4147.051282,4169.74359,4170.769231,4164.74359,4128.461538
4200.897436,4198.333333,4194.102564,4258.461538,4165.51282,4162.307692,4176.282051,4176.282051,4169.871795,4163.333333,4187.564102,4192.051282,4179.487179,4129.871795
4176.025641,4178.461538,4169.615384,4234.102564,4149.102564,4134.743589,4143.974359,4149.871795,4155,4139.871795,4162.820513,4162.692307,4149.871795,4124.871795
4158.205128,4159.871795,4147.307692,4215.769231,4136.282051,4121.282051,4131.282051,4141.410256,4147.564102,4121.666666,4143.589743,4138.846154,4135.25641,4126.794872
4178.461538,4178.461538,4167.179487,4232.948718,4156.410256,4145.384615,4160.384615,4161.153846,4160.897436,4145.384615,4170,4164.487179,4162.051282,4132.692307
4181.025641,4180.384615,4173.589743,4233.717949,4162.051282,4156.282051,4165.897436,4159.102564,4160.128205,4157.051282,4181.538461,4177.564102,4169.487179,4128.846154
4174.487179,4171.410256,4168.076923,4220.897436,4155.384615,4156.025641,4161.282051,4165.51282,4161.025641,4161.538461,4178.333333,4172.820513,4166.153846,4126.666666
4180.641026,4175.641026,4172.179487,4215.51282,4158.846154,4159.230769,4174.615384,4183.974359,4175.384615,4175.128205,4186.794872,4178.974359,4174.102564,4128.461538
4169.102564,4164.871795,4155.641025,4196.025641,4148.205128,4150.769231,4163.717949,4166.410256,4167.564102,4165.128205,4175.769231,4166.410256,4163.717949,4127.820513
